prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status
p6291,6290,290,0,"In a dreamy fantasy realm, nature's ethereal harmony intertwines with mystical, rustic architecture, bathed in a soft, enchanting golden hour light, with vibrant color palettes and rich textures, creating a serene mood.",bottom,6302345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6291__seed_6302345.png,14.329354,ok
p6292,6291,291,0,"Neon-lit book cover: souls as recycled energy, glowing circuits, vibrant colors, futuristic cityscape, cybernetic elements, dynamic lighting, electric aura, high resolution, ethereal glow, rule of thirds, sharp focus, complementary colors, misty ambiance",bottom,6303345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6292__seed_6303345.png,14.362324,ok
p6293,6292,292,0,"A majestic fantasy spacecape: A swirling, ethereal planet at the center, surrounded by orbiting worlds adorned with luminous auras, towering mountains with glowing peaks, and a starry sky filled with celestial lights.",bottom,6304345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6293__seed_6304345.png,14.327211,ok
p6294,6293,293,0,"Cristiano Ronaldo with sleek cyberpunk implants, deep focus, intricate and elegant details, fantasy illustration, storybook style, rich colors, dynamic composition, inspired by Artgerm and Greg Rutkowski, with Art Nouveau influences, soft golden hour light, high resolution.",bottom,6305345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6294__seed_6305345.png,14.445807,ok
p6295,6294,294,0,"pixel art axolotl in an egg, kids coloring book, low-res, 8-bit, vibrant colors, simple shapes, soft golden hour light, dynamic perspective, smooth gradients",bottom,6306345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6295__seed_6306345.png,14.318147,ok
p6296,6295,295,0,"3D octane render: symmetrical portrait of an evil man with glowing red eyes, muscular build, intricate and elegant robes with rich textures, highly detailed, smooth gradients, sharp focus, digital concept art, inspired by artgerm, greg rutkowski, and alphonse mucha, vibrant color palette, dramatic chiaroscuro lighting, high resolution",bottom,6307345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6296__seed_6307345.png,14.334743,ok
p6297,6296,296,0,"a pixel art lion leaping from a stone at night, 8-bit graphics, retro colors, detailed pixel shading, nostalgic game feel",bottom,6308345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6297__seed_6308345.png,14.316515,ok
p6298,6297,297,0,"A serene, futuristic cityscape with an iconic glass triangle building, nestled amidst jagged rocky outcroppings, bathed in soft golden hour light, rendered in vibrant anime style with bold lines and exaggerated shadows, high resolution, sharp focus.",bottom,6309345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6298__seed_6309345.png,14.74018,ok
p6299,6298,298,0,"cinematic, grainy portrait of hades, greek mythology, ancient greece, elegant, highly detailed, sharp focus, 8k, soft golden hour light, dynamic perspective, vibrant color palette, art by artgerm and greg rutkowski",bottom,6310345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6299__seed_6310345.png,14.350179,ok
p6300,6299,299,0,"A powerful mountain dragon, at home in the rugged landscape, rests on a weathered rocky outcropping, captured in hyper-realistic detail with dramatic chiaroscuro and rich textures.",bottom,6311345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6300__seed_6311345.png,14.339709,ok
p6301,6300,300,0,"blissful mushroom trip, manga style, vivid colors, dynamic poses, exaggerated expressions, intricate backgrounds, sharp lines, detailed art, digital illustration, inspired by kittichai rueangchaichan and james gurney",bottom,6312345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6301__seed_6312345.png,14.34003,ok
p6302,6301,301,0,"Mark Zuckerberg as Scorpion from Mortal Kombat, ""Get over here,"" captured in a high-contrast Provia photograph with dramatic chiaroscuro, realistic textures, crisp focus, and detailed shadows and highlights.",bottom,6313345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6302__seed_6313345.png,14.375755,ok
p6303,6302,302,0,"A 3D overhead view of a bustling amusement park, dramatically lit with soft golden hour light, featuring a prominent Ferris wheel, vibrant attractions, and lush greenery, with rich textures and high resolution.",bottom,6314345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6303__seed_6314345.png,14.315116,ok
p6304,6303,303,0,"Young Indian doctor awaiting flight, sci-fi face, vibrant acrylic, rich textures, bold strokes, detailed, sharp focus, modern painting.",bottom,6315345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6304__seed_6315345.png,14.339967,ok
p6305,6304,304,0,"Christina Hendricks in Westworld, anime style, intricate details, elegant design, digital painting, smooth lines, sharp focus, vibrant colors, dramatic shadows, misty ambiance, concept art, art by artgerm and greg rutkowski",bottom,6316345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6305__seed_6316345.png,14.338483,ok
p6306,6305,305,0,"Jupiter ascends on the horizon, captured in vibrant, layered gouache with soft, sweeping brushstrokes blending the celestial hues, under a dramatic chiaroscuro sky, with a serene mood and rich textures.",bottom,6317345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6306__seed_6317345.png,14.479699,ok
p6307,6306,306,0,"Whirlwind of souls in metaverse, half body, glowing eyes, tiara, pharaoh, android, forest, mushrooms, antiques, cyberpunk face, intricate, elegant, monochromatic, traditional painting technique.",bottom,6318345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6307__seed_6318345.png,14.299874,ok
p6308,6307,307,0,"Miss Milligan's Fried Chicken: Perfectly marinated, double-battered, and fried to a golden crisp. Served with creamy mashed potatoes, seasonal vegetables, and sawmill gravy.",bottom,6319345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6308__seed_6319345.png,14.310269,ok
p6309,6308,308,0,"A 3D deer emerging from a wintry forest, in blue-gray tones.",bottom,6320345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6309__seed_6320345.png,14.311985,ok
p6310,6309,309,0,"a sleek, neon-lit black water tank with intricate cybernetic details, glowing in a futuristic urban landscape under soft golden hour light, with vibrant color palette and rich textures, captured in high resolution and sharp focus",bottom,6321345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6310__seed_6321345.png,14.453097,ok
p6311,6310,310,0,"Vibrant manga portrait of raven-themed helmet with detailed feathers and sharp lines, 2007, by Christoph Ferreira.",bottom,6322345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6311__seed_6322345.png,14.325902,ok
p6312,6311,311,0,"A sketch of two large, vibrant jellyfish surrounded by smaller ones in a dark blue realm, with lines capturing their fluid motion and translucency.",bottom,6323345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6312__seed_6323345.png,14.326895,ok
p6313,6312,312,0,"A bold, adventurous illustration of the mighty ship MIGUSTRAHIL, cutting through icy waters with dramatic chiaroscuro lighting, flag-adorned, amidst towering, snow-capped mountains with rich textures and a misty ambiance.",bottom,6324345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6313__seed_6324345.png,14.323138,ok
p6314,6313,313,0,"A furry green monster with glowing blue eyes and sharp teeth, against a dark background. Digital art, painterly brushstrokes, vibrant colors, soft shadows, 8K resolution.",bottom,6325345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6314__seed_6325345.png,14.730676,ok
p6315,6314,314,0,"claymation cheeseburger, textured and colorful, with squishy buns and melty cheese, handcrafted and playful",bottom,6326345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6315__seed_6326345.png,14.310071,ok
p6316,6315,315,0,"A horse, vibrant manga style, bold colors, exaggerated expressions, sleek lines, motion lines.",bottom,6327345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6316__seed_6327345.png,14.317611,ok
p6317,6316,316,0,"majestic fantasy portrait of a mystical mage with blonde braided hair, reminiscent of dove cameron, adorned in a heavy cloak with green leather accents and a cloth jerkin, standing amidst lush green plants in a enchanted forest, intricate and elegant, with ethereal light and grandiose detail, inspired by artgerm, greg rutkowski, and alphonse mucha",bottom,6328345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6317__seed_6328345.png,14.331249,ok
p6318,6317,317,0,"Claymation scene showing a plane window view of a winding road leading to a vibrant, textured Phoenician fishing village on a chalk cliff.",bottom,6329345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6318__seed_6329345.png,14.445944,ok
p6319,6318,318,0,"A manga-style panda in a peaceful scene, surrounded by forests and misty mountains, with detailed linework and soft shading.",bottom,6330345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6319__seed_6330345.png,14.326625,ok
p6320,6319,319,0,"teenager cooking sweets, cutout animation, vibrant color palette, flat shading, bold outlines, dynamic perspective, sharp focus",bottom,6331345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6320__seed_6331345.png,14.340742,ok
p6321,6320,320,0,"A blue vehicle in a snowy mountain, ready for a fantasy adventure.",bottom,6332345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6321__seed_6332345.png,14.303922,ok
p6322,6321,321,0,"8-bit video editor girl, pixel art style, retro color palette, blocky texture, detailed pixel shading",bottom,6333345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6322__seed_6333345.png,14.778857,ok
p6323,6322,322,0,"highly detailed 3D model of caramel popcorn on a rich blue background, with intricate textures, soft shadows, and a vibrant color palette, capturing the depth and richness of each kernel in high resolution",bottom,6334345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6323__seed_6334345.png,14.308351,ok
p6324,6323,323,0,"a digital illustration of a canal in Venice at dusk, with vibrant colors and sharp details, capturing the city's romantic charm and architectural grandeur, bathed in soft golden hour light, with intricate details and a serene mood",bottom,6335345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6324__seed_6335345.png,14.329091,ok
p6325,6324,324,0,"Brigitte from Overwatch, close-up portrait, highly detailed, vintage sci-fi, retro future, photographic, high contrast, grainy texture, analog film, vintage lens flares, nostalgic color palette, soft golden hour light, dynamic perspective, rich textures",bottom,6336345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6325__seed_6336345.png,14.332544,ok
p6326,6325,325,0,"aerial view of a burning, dilapidated village, demons battling a rogue at night, in vibrant anime style with exaggerated shadows and dynamic action lines",bottom,6337345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6326__seed_6337345.png,14.446745,ok
p6327,6326,326,0,"A plate with crispy fried chicken fingers, fresh lettuce, and tomato slices on a bed of golden breadcrumb seasoning, captured in a high-contrast, golden-hued photographic style with rich textures and vibrant color palette.",bottom,6338345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6327__seed_6338345.png,14.325111,ok
p6328,6327,327,0,"A vibrant anime kitchen with sleek gray cabinets, a large central island, glowing pendant lights casting a warm glow, stylish black bar stools, and dynamic, state-of-the-art appliances and decor in a lively, modern setting with a vibrant color palette and sharp focus.",bottom,6339345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6328__seed_6339345.png,14.328521,ok
p6329,6328,328,0,"neonpunk buzz lightyear, vibrant cybernetic details, futuristic cityscape, syd mead style, glowing neon lights, sleek design, high resolution, photorealistic, trending on artstation, dynamic perspective, ethereal glow",bottom,6340345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6329__seed_6340345.png,14.32474,ok
p6330,6329,329,0,"Sansa Stark in castle ruins, 4k photo, intricate details, elegant, realistic, sharp focus, smooth textures, by Annie Leibovitz and Steve McCurry.",bottom,6341345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6330__seed_6341345.png,14.402629,ok
p6331,6330,330,0,"Vector animation of a cyberpunk apartment interior, ultra wide angle with pincushion lens effect, sleek lines, vibrant color palette, neon highlights, futuristic icons, high resolution, dynamic perspective, ethereal glow.",bottom,6342345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6331__seed_6342345.png,14.329787,ok
p6332,6331,331,0,"the destruction of the earth by an asteroid, viewed from a futuristic space station, cinematic lighting, wide angle lens, dramatic vignette, high contrast, deep shadows, vivid colors, 4K, ray tracing, concept art, unreal engine",bottom,6343345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6332__seed_6343345.png,14.333617,ok
p6333,6332,332,0,"a 3D volumetric rendering of a tree and a building, with intricate detailing and soft golden hour light casting subtle shadows, creating a sense of depth and photorealism, high resolution, dynamic perspective",bottom,6344345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6333__seed_6344345.png,14.336263,ok
p6334,6333,333,0,"Four majestic dragons, each with vibrant, flowing manes and glowing eyes, surround a towering dinosaur in a dramatic anime illustration, set under a ethereal glow with rich textures and sharp focus.",bottom,6345345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6334__seed_6345345.png,14.386902,ok
p6335,6334,334,0,"A bear with a massive proton cannon, cinematic lighting, emotional intensity, detailed digital painting.",bottom,6346345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6335__seed_6346345.png,14.318823,ok
p6336,6335,335,0,"a fisherman, sitting in a sleek, futuristic boat amidst a vibrant galaxy nebula, wearing intricate, futuristic anime clothing, surrounded by a radiant, glowing aura, digital anime illustration, soft golden hour light, sharp focus, detailed, smooth, by artgerm and greg rutkowski",bottom,6347345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6336__seed_6347345.png,14.342569,ok
p6337,6336,336,0,"an old-fashioned phone beside a sleek laptop, captured in a high-contrast, grainy, black and white photograph with a vintage lens flare, using a C200 camera, sharp focus, dynamic perspective",bottom,6348345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6337__seed_6348345.png,14.304636,ok
p6338,6337,337,0,"8-bit mummy sitting at a pixelated Louis XIV desk, vintage 8-bit curtains, 8-bit 1880 phone, pixel dust, soft god rays, 8-bit shadows, retro pixel art, vibrant 8-bit ambiance, glowing pixels, high resolution",bottom,6349345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6338__seed_6349345.png,14.446133,ok
p6339,6338,338,0,"vector illustration of an angry ginger beekeeper, vibrant colors, clean lines, flat shading, bold outlines, modern, sleek, digital art, high detail, sharp, crisp, trending on Behance, 4k, iconic, stylized, masterpiece",bottom,6350345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6339__seed_6350345.png,14.315022,ok
p6340,6339,339,0,A pixelated golden portrait of a crowned figure on a black background.,bottom,6351345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6340__seed_6351345.png,14.349249,ok
p6341,6340,340,0,"ethereal fantasy jungle, misty and luminous with soft golden hour light, floating lanterns casting warm glows, mystical creatures with intricate details, platformer background with dynamic perspective, parallax effect, high resolution, photorealistic",bottom,6352345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6341__seed_6352345.png,14.321152,ok
p6342,6341,341,0,8-bit pixel art kitchen with white and brown quartz counters and hardwood floors.,bottom,6353345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6342__seed_6353345.png,14.715444,ok
p6343,6342,342,0,"four wine bottles, manga style, vibrant color palette, dynamic shadows, exaggerated expressions, intricate linework, sleek design, anime aesthetic, high resolution, sharp focus, dramatic chiaroscuro",bottom,6354345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6343__seed_6354345.png,14.320123,ok
p6344,6343,343,0,"a digital matte painting of a gothic submarine in a vast steppe, ultrarealistic, cinematic lighting, octane render, 8k, trending on artstation, unreal engine",bottom,6355345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6344__seed_6355345.png,14.341902,ok
p6345,6344,344,0,"menacing yet beautiful Applejack, earth pony mare, top half, orange fur, bright blonde mane, red ribbon, angry eyes, detailed, black rose frame, intricate line work, vintage illustration style, fantasy, rule of thirds, 4k, ethereal glow, rich textures",bottom,6356345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6345__seed_6356345.png,14.379886,ok
p6346,6345,345,0,"Minimalist dinosaur dancing: simple lines, muted colors, serene.",bottom,6357345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6346__seed_6357345.png,14.40593,ok
p6347,6346,346,0,"A tall Germandanishaustralian man with flowing blonde hair embarks on a cinematic journey through breathtaking landscapes and perilous terrains, facing hunger, injury, and the unknown, driven by an unyielding mission to uncover the world's hidden wonders, captured in high resolution with dramatic chiaroscuro lighting and a dynamic perspective.",bottom,6358345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6347__seed_6358345.png,14.366364,ok
p6348,6347,347,0,"A vibrant storyboard illustration of a lush tropical forest, brimming with bold hues and dynamic lines, capturing the teeming life and lush foliage in vivid detail.",bottom,6359345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6348__seed_6359345.png,14.388185,ok
p6349,6348,348,0,"3D model of Anubis in sci-fi armor with glowing lights, intricate details, smooth surfaces, sharp focus, digital rendering, concept art.",bottom,6360345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6349__seed_6360345.png,14.371326,ok
p6350,6349,349,0,"A highly detailed anime-style smiling man in a navy blue and gray sport shirt stands confidently in a vibrant outdoor setting, with intricate background details and dynamic shading.",bottom,6361345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6350__seed_6361345.png,14.487988,ok
p6351,6350,350,0,"Arabian Nights character, 3D model, dramatic lighting, intricate textures, hyper-realistic, digital painting, inspired by Luis Royo, Greg Rutkowski, WLOP.",bottom,6362345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6351__seed_6362345.png,14.344438,ok
p6352,6351,351,0,"Neonpunk ant alien portrait, vibrant purple and blue lighting, cybernetic enhancements, urban decay background.",bottom,6363345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6352__seed_6363345.png,14.332159,ok
p6353,6352,352,0,"Cinematic, eye of the tiger, graffiti-covered wall, grunge aesthetic, film grain, gritty urban backdrop, dynamic lighting, shadowy figures, intense close-up, high resolution, sharp focus, vibrant color palette, dramatic chiaroscuro",bottom,6364345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6353__seed_6364345.png,14.338022,ok
p6354,6353,353,0,"a colossal decaying tree with crimson water cascading through its roots, enveloped by a swarm of moths, cinematic lighting, harmonious composition, dramatic shadows, ultra-high definition, 8k UHD",bottom,6365345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6354__seed_6365345.png,14.450074,ok
p6355,6354,354,0,"A cinematic, harmonious landscape with a large, glowing purple orb or cave-like structure dominating the scene, surrounded by swirling mist and shadowy figures, bathed in soft, ethereal light, with intricate details and a serene mood.",bottom,6366345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6355__seed_6366345.png,14.335238,ok
p6356,6355,355,0,"a bamboo ladder, digital illustration, vibrant colors, clean lines, modern aesthetic, detailed textures",bottom,6367345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6356__seed_6367345.png,14.334606,ok
p6357,6356,356,0,"1980s Suzuki motorcycle concept, anime style, vibrant colors, dynamic lines, futuristic design, glowing accents.",bottom,6368345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6357__seed_6368345.png,14.303492,ok
p6358,6357,357,0,"A majestic fantasy tree, adorned with glowing runes and ethereal lights, rising from a mystical forest floor under a soft golden hour light, its branches intertwined with shimmering vines and enchanted blossoms, creating a serene mood with rich textures and vibrant color palette.",bottom,6369345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6358__seed_6369345.png,14.345499,ok
p6359,6358,358,0,"pear, intricate line art, black and white, anime key visual style, detailed shading, dynamic composition",bottom,6370345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6359__seed_6370345.png,14.312175,ok
p6360,6359,359,0,"a giant decaying tree with crimson water flowing through its roots, surrounded by moths, cinematic lighting, harmonious composition, dramatic shadows, ultra-high definition, 8k UHD",bottom,6371345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6360__seed_6371345.png,14.34322,ok
p6361,6360,360,0,"Symmetry, Sheeva, machine parts integrated into face, intricate, elegant, art nouveau, flowing lines, ornate patterns, digital painting, sharp focus, Mucha style, 8k.",bottom,6372345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6361__seed_6372345.png,14.348165,ok
p6362,6361,361,0,"✨🕌🌙, Art Deco mosque on Socotra Island, cinematic surrealism, trending art station, octane render, intricate geometric patterns, bold shadows, vibrant hues, dreamlike atmosphere, soft golden hour light, high resolution, sharp focus",bottom,6373345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6362__seed_6373345.png,14.431832,ok
p6363,6362,362,0,"pixel art portrait of a young ruggedly handsome pirate with red, long hair, fantasy D&D style, blocky details, pixelated texture, vibrant color palette, low-res, 8-bit style, high contrast, sharp focus, digital illustration",bottom,6374345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6363__seed_6374345.png,14.327112,ok
p6364,6363,363,0,"3D volumetric model, 8k, a fortified castle with people, outdoor, intricate textures, photorealistic lighting, depth of field, soft golden hour light, dynamic perspective, high resolution, sharp focus",bottom,6375345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_6/images/p6364__seed_6375345.png,14.328884,ok
