prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status
p4271,4270,270,1,"cinematic robot clown, high contrast, moody lighting, high quality",bottom,4282346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4271__seed_4282346.png,14.457739,ok
p4272,4271,271,1,"a grainy, high-contrast portrait of a cloud goddess with closed eyes, tiny birds flying in the sky, captured with Tri-X film, moody and atmospheric, soft golden hour light, dynamic perspective, rich textures, high resolution, sharp focus",bottom,4283346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4272__seed_4283346.png,14.702514,ok
p4273,4272,272,1,"a majestic biomechanical heart, dripping with enchanted oil, intricate and symmetrical, illuminated by ethereal light, fantasy art by Alex Grey, volumetric shadows, ornate details, magical aura",bottom,4284346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4273__seed_4284346.png,14.454211,ok
p4274,4273,273,1,"Claymation of Death, detailed, textured, vibrant colors, exaggerated forms, dynamic poses, shadowy contrasts.",bottom,4285346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4274__seed_4285346.png,14.775402,ok
p4275,4274,274,1,"A vibrant anime demon with glowing red eyes, fantasy magic, dark night, intricate and colorful, digital painting, masterpiece.",bottom,4286346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4275__seed_4286346.png,14.464254,ok
p4276,4275,275,1,"altered carbon, neon snakes, hydra, fibonacci pattern, intricate details, sweat drops, insane, gold-toned photography, smooth, sharp focus, 8K, Unreal Engine 5, art by artgerm and greg rutkowski",bottom,4287346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4276__seed_4287346.png,14.476914,ok
p4277,4276,276,1,"Nighttime London, wet pavement, light mist, manga-style illustration, vibrant colors, detailed linework.",bottom,4288346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4277__seed_4288346.png,14.47068,ok
p4278,4277,277,1,"a highly detailed 3D model of a friendly car navigating a bustling cityscape, with intricate urban textures and vibrant lighting effects",bottom,4289346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4278__seed_4289346.png,14.711713,ok
p4279,4278,278,1,"man in ancient armor standing in a misty field, baba yaga with ethereal glow, cinematic film grain, by anato finnstark, high resolution, dynamic perspective, vibrant color palette",bottom,4290346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4279__seed_4290346.png,14.443811,ok
p4280,4279,279,1,"synthetic cyborg dancing ballet, manga style, intricate line work, vibrant cold tones, detailed biotechnology, hyper-detailed, sharp textures, cinematic composition, featured on pixiv, 4k, 8k",bottom,4291346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4280__seed_4291346.png,14.76546,ok
p4281,4280,280,1,"A butterfly perches on a human palm, hyper-realistic 3D model with vivid colors and dramatic lighting.",bottom,4292346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4281__seed_4292346.png,14.505599,ok
p4282,4281,281,1,"highly detailed digital art of coral reef endpaper, intricate macro closeup, smooth textures, sharp focus, vibrant colors, centered, vector svg format, white matte background, artstation quality",bottom,4293346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4282__seed_4293346.png,14.47557,ok
p4283,4282,282,1,"fantasy art / celestial: symmetry, lord of the rings the shire, ethereal landscape, intricate celestial details, divine lighting, perfect composition, 4k, artgerm, derek zabrocki, greg rutkowski",bottom,4294346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4283__seed_4294346.png,14.47042,ok
p4284,4283,283,1,"Yellow wall, vibrant colors, soft shading, detailed textures, Studio Ghibli style.",bottom,4295346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4284__seed_4295346.png,14.461396,ok
p4285,4284,284,1,"cute star trek officer george harrison,renaissance painting, soft chiaroscuro, rich gold and crimson hues, intricate detailing, classical proportions, by raphael and botticelli, artgerm",bottom,4296346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4285__seed_4296346.png,14.459289,ok
p4286,4285,285,1,"A cave interior in manga style, with dramatic shadows and dynamic linework, massive scale, trending on Artstation",bottom,4297346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4286__seed_4297346.png,14.472823,ok
p4287,4286,286,1,"cute cat, vivid Ektachrome colors, crisp details, sunlit scene, 1970s film aesthetic",bottom,4298346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4287__seed_4298346.png,14.459754,ok
p4288,4287,287,1,"an anime-style diagram of the Great Wall, with vibrant colors and dynamic lines, featuring detailed illustrations of warriors and mythical creatures along the path",bottom,4299346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4288__seed_4299346.png,14.943492,ok
p4289,4288,288,1,"Jak from Jak and Daxter, ethereal fantasy art, intricate details, soft golden hour light, mystical atmosphere, vibrant color palette, digital painting, artstation, concept art, sharp focus, illustration, art by artgerm and alphonse mucha",bottom,4300346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4289__seed_4300346.png,14.875256,ok
p4290,4289,289,1,"A fantasy city attraction returns to Brest's busy pedestrian street, featuring glowing runes and mystical creatures.",bottom,4301346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4290__seed_4301346.png,14.602137,ok
p4291,4290,290,1,"A high-resolution photograph of the ice daughter seated on a frozen throne, with a Delta lens effect, capturing the crystalline details and icy ambiance, artstation.",bottom,4302346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4291__seed_4302346.png,14.477288,ok
p4292,4291,291,1,"vibrant anime illustration of Jupiter's moons, glowing atmospheres, dynamic composition, cel-shaded style",bottom,4303346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4292__seed_4303346.png,14.520772,ok
p4293,4292,292,1,"Realistic portrait of Groot with sci-fi tech wear, glowing lights, and intricate details.",bottom,4304346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4293__seed_4304346.png,14.663979,ok
p4294,4293,293,1,"torn fantasy map on aged leather, highly detailed, anime style, 3D rendering, game illustration, Studio Ghibli vibe, soft pastel colors, intricate details, flowing lines, ethereal atmosphere, dynamic perspective, high resolution, sharp focus",bottom,4305346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4294__seed_4305346.png,14.474057,ok
p4295,4294,294,1,"Circular fantasy logo with intricate runes, glowing aura, ancient symbols, and a majestic border.",bottom,4306346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4295__seed_4306346.png,14.49016,ok
p4296,4295,295,1,"the devil in hell as a majestic dragon, ethereal and grand, fantasy art, intricate and ornate, epic and dynamic, radiant and shadowy, highly detailed, 8k, unreal engine, blender render, soft golden hour light, dynamic perspective, rich textures, vibrant color palette, sharp focus, misty ambiance",bottom,4307346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4296__seed_4307346.png,14.700243,ok
p4297,4296,296,1,An orange robot strides through a futuristic city with sleek lines and vibrant colors.,bottom,4308346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4297__seed_4308346.png,14.620584,ok
p4298,4297,297,1,"3D volumetric female warrior, passion, bravery, intricate armour, light and shadow, highly detailed, smooth textures, sharp focus, digital art, concept by Makoto Shinkai and Lois van Baarle",bottom,4309346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4298__seed_4309346.png,14.676267,ok
p4299,4298,298,1,"portrait of metal cyborg, professional photography, high-resolution, studio lighting, sharp focus, intricate textures, metallic sheen, deep shadows, crisp highlights, back lighting, rim light, dramatic chiaroscuro, hyper-realistic, artstation, technical precision",bottom,4310346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4299__seed_4310346.png,14.470535,ok
p4300,4299,299,1,"3D male anime character, oni mask, glitch art, forest druid, cyberpunk hellscape, intricate technological rings, dramatic chiaroscuro lighting, octane render, 8k, hyper-realistic, cinematic key art, iridescent accents, unreal engine, style of Beeple, Dan Mumford, Wlop, Greg Rutkowski.",bottom,4311346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4300__seed_4311346.png,14.479722,ok
p4301,4300,300,1,"Magnificent fantasy metal, intricate engravings, glowing runes, ethereal light, mythical creatures, grand scale, detailed craftsmanship, otherworldly atmosphere, soft golden hour light, dynamic perspective, rich textures, vibrant color palette, high resolution, sharp focus.",bottom,4312346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4301__seed_4312346.png,14.764405,ok
p4302,4301,301,1,"iconic manga monster, fierce and majestic, with bold lines and dynamic poses, set in a futuristic cityscape, trending on artstation",bottom,4313346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4302__seed_4313346.png,14.680193,ok
p4303,4302,302,1,"a highly detailed cinematic scene with a large, crisp blue square against a pristine white background, capturing the interplay of light and shadow with perfect clarity",bottom,4314346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4303__seed_4314346.png,14.461055,ok
p4304,4303,303,1,"diablo action game robot shaman, vibrant color palette, bold lines, dynamic composition, advertising illustration, high detail, cinematic lighting, 8k, hyper-realistic, octane render, unreal engine lumen, rule of thirds, sharp focus, dramatic chiaroscuro",bottom,4315346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4304__seed_4315346.png,14.475947,ok
p4305,4304,304,1,"A stunning digital artwork of a colossal levitating mountain island with cascading waterfalls, by Natasha Tan, featuring dramatic chiaroscuro lighting, intricate digital textures, and a serene mood.",bottom,4316346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4305__seed_4316346.png,14.467073,ok
p4306,4305,305,1,"neonpunk scene of downtown Hamburg, Germany, with magenta highlights, 4K",bottom,4317346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4306__seed_4317346.png,14.686103,ok
p4307,4306,306,1,"iconic manga poster: jerma wielding an axe, bold lines, vibrant color palette, 8k, photorealistic, dramatic chiaroscuro, dynamic perspective, trending on artstation",bottom,4318346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4307__seed_4318346.png,14.463608,ok
p4308,4307,307,1,"A manga-style illustration: a whimsical straw figure with a broom, surrounded by swirling leaves, set against a vibrant yellow backdrop.",bottom,4319346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4308__seed_4319346.png,14.478245,ok
p4309,4308,308,1,"dystopian nazi Berlin, Velvia photographic, vibrant colors, sharp details, futuristic, volumetric lighting, aerial view, symmetrical balance, high resolution, dramatic chiaroscuro",bottom,4320346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4309__seed_4320346.png,14.500637,ok
p4310,4309,309,1,"A school of fish swimming in a vibrant coral reef, highly detailed anime style, Studio Ghibli aesthetics, trending on ArtStation",bottom,4321346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4310__seed_4321346.png,14.886408,ok
p4311,4310,310,1,"Spaceship interior, ultra high-resolution, wide angle, studio lighting, crisp details, realistic textures",bottom,4322346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4311__seed_4322346.png,14.460885,ok
p4312,4311,311,1,"A cinematic, moody epic of a fiery planet: vibrant hues, brooding shadows, and enigmatic motion.",bottom,4323346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4312__seed_4323346.png,14.451664,ok
p4313,4312,312,1,"A candid shot of a golden goggle with jewel-toned accents, capturing asymmetric miniature scenes of nature and architecture in a bustling urban setting, with the goggle's reflections blending with the city lights in a high-resolution, photorealistic image with a dramatic chiaroscuro effect.",bottom,4324346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4313__seed_4324346.png,14.612438,ok
p4314,4313,313,1,"a deserted city, empty buildings overtaken by lush vegetation, post-apocalyptic, captured in a candid street photography style, high contrast, sharp details, 4K UHD, urban decay, vibrant yet desolate, camera view",bottom,4325346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4314__seed_4325346.png,14.838611,ok
p4315,4314,314,1,"a vibrant concept art illustration featuring a colossal golden triangle hovering majestically above a lush green square and a bold red rectangle, with intricate details and dynamic shading",bottom,4326346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4315__seed_4326346.png,14.446287,ok
p4316,4315,315,1,"anthropomorphic sea monster | highly detailed 3D model, intricate textures, soft golden hour light, fine details, dynamic shadow play, hyper-realistic poster by greg rutkowski, diego gisbert llorens, magali villeneuve, artgerm, jeremy lipkin, rob rey",bottom,4327346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4316__seed_4327346.png,14.7019,ok
p4317,4316,316,1,"Pixel art of The Workshop space, The Impressionism Golden Era, by Rinko Kawauchi.",bottom,4328346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4317__seed_4328346.png,14.855239,ok
p4318,4317,317,1,"Stop motion animation of KitKat and Oreo pudding, with playful claymation characters and whimsical backgrounds, capturing the joy of dessert time.",bottom,4329346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4318__seed_4329346.png,14.475583,ok
p4319,4318,318,1,"Grainy, detailed digital painting of a teenage Chuvash woman, with moody lighting.",bottom,4330346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4319__seed_4330346.png,14.457074,ok
p4320,4319,319,1,"portrait of a cute cat, highly detailed digital art, ultra-realistic, 8k resolution, cinematic lighting, intricate fur texture, rich shadows and highlights, vibrant color palette, sharp focus, unreal engine 5, masterpiece",bottom,4331346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4320__seed_4331346.png,14.481702,ok
p4321,4320,320,1,"kpc chicken, cinematic moody portrait, elegant, intricate, digital painting, smooth gradients, sharp focus, deep shadows, dramatic chiaroscuro lighting, illustration, art by artgerm and greg rutkowski",bottom,4332346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4321__seed_4332346.png,15.122676,ok
p4322,4321,321,1,"Manga: cyberpunk city, neon lights, dynamic action, intense expressions, futuristic tech, vibrant colors, fast motion, detailed backgrounds.",bottom,4333346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4322__seed_4333346.png,14.541405,ok
p4323,4322,322,1,"Majestic scorpion in anime style, monochrome background, detailed eyes with glowing irises, exaggerated features, vibrant shadows, dynamic pose, high resolution, sharp focus, dramatic chiaroscuro.",bottom,4334346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4323__seed_4334346.png,14.990596,ok
p4324,4323,323,1,"Cara Delevingne with machine parts seamlessly integrated into her face, elegant tubes and cables, intricate clockwork details, high fashion illustration, smooth lines, sharp focus, 8K, ethereal glow, vibrant color palette, inspired by Artgerm, Greg Rutkowski, and Alphonse Mucha",bottom,4335346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4324__seed_4335346.png,15.261673,ok
p4325,4324,324,1,"Steampunk Bioshock portrait, manga style, with bold lines, vibrant colors, and dramatic shading.",bottom,4336346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4325__seed_4336346.png,14.464877,ok
p4326,4325,325,1,"mixed man bear pig, anime style, vibrant color palette, dramatic chiaroscuro, intricate line work, deep shadows, exaggerated features, sharp contrasts, apocalyptic backdrop, 8k resolution, cinematic framing, digital illustration, DnD concept art",bottom,4337346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4326__seed_4337346.png,14.480859,ok
p4327,4326,326,1,"a gemstone golem shambling through a crystalline cavern, fantasy painterly style, rich textures, luminous colors, intricate gem details, ethereal glow, dynamic perspective, high resolution, artwork by ross tran, artgerm",bottom,4338346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4327__seed_4338346.png,14.49876,ok
p4328,4327,327,1,"Highly detailed 3D model of a snowy valley, distant mountains, snowfall, inspired by Monster Hunter, Moebius, Greg Rutkowski, Zabrocki, Karlkka, Jayison Devadas, Phuoc Quan, trending on Artstation, 8K, ultra wide angle, zenith view, pincushion lens effect.",bottom,4339346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4328__seed_4339346.png,14.801197,ok
p4329,4328,328,1,"Shodan, Wintermute, Neuromancer, HAL, evil AI, cutout animation, flat colors, bold outlines, minimalist, retro futurism.",bottom,4340346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4329__seed_4340346.png,14.482221,ok
p4330,4329,329,1,"Levi Ackerman, Attack on Titan, hyper-detailed, 8K realistic, photographic landscape, cinematic lighting, studio quality, crisp focus, vast scenic backdrop, frosty morning atmosphere, detailed textures, natural light, panoramic view",bottom,4341346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4330__seed_4341346.png,14.428549,ok
p4331,4330,330,1,"Pixel art galaxy with neon stars and digital constellations, vibrant color palette, ethereal glow, high resolution, sharp focus, dynamic perspective",bottom,4342346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4331__seed_4342346.png,14.435654,ok
p4332,4331,331,1,"iconic manga portrait of a terrifying mechanical predatory fractal species in a dark room, highly detailed, smooth gradients, sharp focus, dramatic chiaroscuro, vibrant color palette, in the style of iconic manga.",bottom,4343346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4332__seed_4343346.png,14.445122,ok
p4333,4332,332,1,"Manga trader, intense close-up, sharp lines, dynamic angles, dramatic shading.",bottom,4344346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4333__seed_4344346.png,14.473516,ok
p4334,4333,333,1,"digital alien with big, luminous eyes, vibrant color palette, clean lines, starry background, minimalist design, high resolution, easy to color, digital art for kids, soft golden hour light, dynamic perspective",bottom,4345346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4334__seed_4345346.png,14.460894,ok
p4335,4334,334,1,"Hexagon wheels swirl, vibrant rainbow bursts, animated behind the wave, inspired by Van Gogh, dynamic motion.",bottom,4346346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4335__seed_4346346.png,14.44638,ok
p4336,4335,335,1,"highly detailed diesel punk portrait, captured in sharp, Delta photographic style, with intricate mechanical details, smooth, elegant lines, and a monochromatic scheme, by Cam Sykes.",bottom,4347346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4336__seed_4347346.png,14.740851,ok
p4337,4336,336,1,"a detailed manga-style banana, with intricate shading and fine linework, emphasizing the texture and form",bottom,4348346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4337__seed_4348346.png,14.416349,ok
p4338,4337,337,1,"anime-styled tree with vibrant colors, fluid lines, soft shading, Studio Ghibli vibe, Rebecca Guay-inspired artwork, dynamic perspective, ethereal glow, rich textures, high resolution",bottom,4349346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4338__seed_4349346.png,14.451474,ok
p4339,4338,338,1,"Abandoned space-station, eerie evil eyes, digital matte painting, 4K, highly detailed, dramatic lighting, elegant, centered, artstation, concept art, artgerm, WLOP",bottom,4350346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4339__seed_4350346.png,14.453299,ok
p4340,4339,339,1,"3D anthropomorphic bird fighter, dramatic lighting, dynamic pose",bottom,4351346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4340__seed_4351346.png,14.451656,ok
p4341,4340,340,1,"3D render of predators vs terminators, highly detailed, centered, octane render, smooth, sharp focus, cinematic lighting, hyper-realistic, textured, intricate details, dynamic composition, high resolution, studio quality",bottom,4352346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4341__seed_4352346.png,15.081438,ok
p4342,4341,341,1,"Neonpunk Singapore Pavilion at World Expo, high contrast, glowing neon lights, sleek futuristic design, cybernetic elements, dark urban atmosphere, soft golden hour light, intricate details, high resolution, sharp focus, digital painting, concept art, art by Wlop, Mars Ravelo, and Greg Rutkowski",bottom,4353346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4342__seed_4353346.png,14.454031,ok
p4343,4342,342,1,"high-energy manga of a menacing alien hovering in a dark cavern, with dynamic lines, bold shadows, and intense expressions, framed by a thin white border, detailed and action-packed, in the style of Masamune Shirow and CLAMP.",bottom,4354346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4343__seed_4354346.png,14.457084,ok
p4344,4343,343,1,"Whiteboard animation of knight's dawn, fantasy, clean lines, simple shapes, flat colors, minimalistic, ambient lighting. Art by Ilya Kuvshinov, Artgerm, Alphonse Mucha, and Greg Rutkowski.",bottom,4355346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4344__seed_4355346.png,14.442652,ok
p4345,4344,344,1,"Manga horse, bold outlines, dramatic shading, dynamic pose, expressive features",bottom,4356346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_4/images/p4345__seed_4356346.png,14.467622,ok
