prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status
p185,184,184,3,"Nick Cave smoking a pizza, manga style, vibrant color palette, exaggerated expressions, dynamic angles, intricate background details, high resolution, photorealistic illustration, 8k",top,196348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p185__seed_196348.png,14.258836,ok
p186,185,185,3,"Itachi, in stop-motion animation, cares for his crows, giving them treats and gentle head pats, with a softened expression, in the Naruto universe.",top,197348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p186__seed_197348.png,14.482185,ok
p187,186,186,3,"a pixel art bowl with a cartoon dinosaur on it, 8-bit, vibrant colors, retro gaming aesthetic, smooth gradients, dynamic perspective, high resolution",top,198348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p187__seed_198348.png,14.189153,ok
p188,187,187,3,"A pixel art frog reading a newspaper titled ""Today,"" with a vibrant pixelated frog image on the front page, under a soft golden hour light, with a serene mood and rich textures.",top,199348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p188__seed_199348.png,14.598258,ok
p189,188,188,3,"Neon-lit Iron Man cat on a motorcycle, vibrant cybernetic patterns, glowing cityscape background, soft golden hour light, dynamic perspective, high resolution, photorealistic, rich textures, energetic atmosphere",top,200348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p189__seed_200348.png,14.214006,ok
p190,189,189,3,"A pristine white cat with a vibrant blue tie presides over a meeting, captured in crisp 4k film with natural lighting and a shallow depth of field, emphasizing the cat's intricate details and the serene mood of the scene.",top,201348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p190__seed_201348.png,14.536222,ok
p191,190,190,3,"8-bit man in a vibrant pixelated world, chasing a neon-colored horse under a retro-futuristic sky, with dynamic perspective and sharp focus.",top,202348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p191__seed_202348.png,14.187782,ok
p192,191,191,3,"A celestial comic of a father and son playing tennis, with ethereal light, a starry background, floating tennis balls, and a divine aura around them.",top,203348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p192__seed_203348.png,14.464928,ok
p193,192,192,3,"a vibrant spray paint mural of a teddy bear voyaging through a neon-swirling time portal to Wonderland, with intricate details and a pastel color palette, inspired by Magic the Gathering, Marc Simonetti, and Anato Finnstark, 8k concept art, soft golden hour light, dynamic perspective, high resolution, trending on ArtStation HQ",top,204348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p193__seed_204348.png,14.20691,ok
p194,193,193,3,"A clock, rendered in the vibrant, detailed style of a Renaissance fresco, with intricate floral borders and classical figures personifying time, bathed in soft golden hour light, with rich textures and a high-resolution finish.",top,205348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p194__seed_205348.png,14.461303,ok
p195,194,194,3,"Vibrant manga portrait of a female astronaut in a jungle with a broken tangerine helmet, bold colors, detailed, dynamic reflections, exaggerated expressions.",top,206348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p195__seed_206348.png,14.229579,ok
p196,195,195,3,"White fluffy goose with light purple balloon, watercolor, soft hues, white background.",top,207348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p196__seed_207348.png,14.561012,ok
p197,196,196,3,"a neon-lit tabby cat emerging through a glowing door in a cybernetic cityscape, bathed in soft cyberpunk hues, with intricate details and a dynamic perspective, high resolution, photorealistic",top,208348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p197__seed_208348.png,14.3082,ok
p198,197,197,3,"Cyberpunk rain portrait with neon splashes, glowing eyes, detailed, stylish, depth of field.",top,209348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p198__seed_209348.png,14.449018,ok
p199,198,198,3,"Digital art of a mother of the forest, vibrant and magical, in a feathered robe, surrounded by enchanted owls, in a colorful, ritualistic forest with a luminous glow.",top,210348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p199__seed_210348.png,14.210361,ok
p200,199,199,3,"sushi arranged in a neon-lit heart shape, glowing in a cybernetic kitchen, vibrant vaporwave hues, subtle digital distortion, 80s synthwave atmosphere, high resolution, dynamic perspective",top,211348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p200__seed_211348.png,14.503635,ok
p201,200,200,3,"A 3D teddy bear in a motorcycle helmet and cape, dramatically lit with a dynamic perspective, speeding a boat near the Golden Gate Bridge under a misty ambiance.",top,212348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p201__seed_212348.png,14.201862,ok
p202,201,201,3,"Anubis, with anime eyes, wearing sunglasses, sitting on a futuristic motorcycle, surrounded by neon lights and speed lines.",top,213348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p202__seed_213348.png,14.507258,ok
p203,202,202,3,"Hatsune Miku, sitting at a rustic wooden table, teacup in hand, eyes closed, looking sleepy, no makeup, pixelated texture, forest background, night, smiling, muted colors, low contrast, soft golden hour light, 8-bit style, retro animation, high resolution, sharp focus",top,214348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p203__seed_214348.png,14.235965,ok
p204,203,203,3,A cubist regal portrait with fragmented gold detailing on a fragmented blue backdrop.,top,215348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p204__seed_215348.png,14.554815,ok
p205,204,204,3,"princess peach surfing in space, ink wash, fluid brushstrokes, delicate hues, ethereal atmosphere",top,216348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p205__seed_216348.png,14.199593,ok
p206,205,205,3,"a green, pentagon-shaped clock in a futuristic anime style, with sleek lines and vibrant colors, set against a neon-lit cityscape",top,217348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p206__seed_217348.png,14.441756,ok
p207,206,206,3,"Cute boy in doctor suit, enchanted forest, ethereal glow, vibrant purples, fantasy art style, magical aura.",top,218348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p207__seed_218348.png,15.617594,ok
p208,207,207,3,"3D octane render of a tiger wearing a train conductor's hat and holding a skateboard with a yin-yang symbol, under soft golden hour light, with intricate details and rich textures, in a high-resolution, photorealistic style.",top,219348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p208__seed_219348.png,14.206067,ok
p209,208,208,3,"solar panels on a roof surrounded by lush trees, 8-bit pixel art, vibrant colors, crisp details",top,220348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p209__seed_220348.png,15.268005,ok
p210,209,209,3,"two neon-lit rugby players swinging golf clubs on a holographic adidas field, cyberpunk 3D rendering, dramatic chiaroscuro, vibrant color palette, sharp focus, high resolution, dynamic perspective",top,221348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p210__seed_221348.png,14.300996,ok
p211,210,210,3,"Vibrant anime-style illustration of a green ""Very Deep Learning"" sign at the Grand Canyon, with detailed shading and background.",top,222348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p211__seed_222348.png,14.248333,ok
p212,211,211,3,"Vibrant manga ad for 'hanami dango' with pink-white-green dango on a stick, set against a bustling Japanese cityscape with Mount Fuji and cherry blossoms.",top,223348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p212__seed_223348.png,14.217209,ok
p213,212,212,3,"Nick Cave smoking a pizza, manga style, vibrant colors, exaggerated expressions, dynamic angles, detailed backgrounds, 8k, illustration",top,224348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p213__seed_224348.png,14.221856,ok
p214,213,213,3,"A neon-lit puppy with an inviting gaze, set in a cybernetic, fiery wasteland, with intricate details, dramatic chiaroscuro lighting, and a high-resolution, photorealistic finish.",top,225348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p214__seed_225348.png,14.215779,ok
p215,214,214,3,"A pixel art frog reading a newspaper titled ""Today,"" with a pixelated frog image on the front page.",top,226348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p215__seed_226348.png,14.211056,ok
p216,215,215,3,"A highly detailed digital rendering of a warm, glowing cat with intricate fur details, sitting alone on a rain-soaked street in a neon-lit city at night, under a dramatic chiaroscuro lighting, with vibrant color palette and high resolution.",top,227348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p216__seed_227348.png,14.220956,ok
p217,216,216,3,"Manga-style foldable camping mat with glowing luminescent strips and three-section design, featuring soft golden hour light, intricate patterns, and smooth gradients.",top,228348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p217__seed_228348.png,14.487021,ok
p218,217,217,3,Neon-lit wooden post with glowing blue '5' in a cyberpunk alley.,top,229348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p218__seed_229348.png,14.211592,ok
p219,218,218,3,"A young girl with long dark hair stands in a city street during a heavy rain. Her wet white T-shirt clings to her, and water droplets run down her face and hair. She smiles, enjoying the summer rain. Wet clothes, street lighting, and glowing reflections on the asphalt.",top,230348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p219__seed_230348.png,14.501992,ok
p220,219,219,3,A grandmother reads a book to her grandson and granddaughter in a detailed anime style with expressive eyes and vibrant colors.,top,231348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p220__seed_231348.png,14.211334,ok
p221,220,220,3,"Neon-lit portrait of Samuel L. Jackson, intricate cybernetic enhancements, neonpunk cityscape, detailed matte painting, glowing neon signs, cybernetic details, trending on ArtStation",top,232348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p221__seed_232348.png,14.595471,ok
p222,221,221,3,"Neonpunk: handsome young man with wavy brown hair in neon-lit snowstorm, low angle, vibrant colors, cybernetic details, rain-soaked streets, digital glitches.",top,233348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p222__seed_233348.png,14.517921,ok
p223,222,222,3,"Neon-lit portrait of a tiger in a train conductor's hat, gripping a skateboard with a glowing yin-yang symbol, set in a vibrant neonpunk cityscape with soft golden hour light, dynamic perspective, and rich textures.",top,234348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p223__seed_234348.png,14.21031,ok
p224,223,223,3,"Tennis ball monsters playing tennis with sci-fi lasers and fantasy magic, clean whiteboard animation with chalky texture, ultra-detailed professional illustration.",top,235348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p224__seed_235348.png,14.205543,ok
p225,224,224,3,"In a mystical cavern's heart, a tiny gray-hooded mouse embarks on a celestial adventure, guided by ethereal lights and surrounded by shimmering, multifaceted crystals, bathed in a soft golden hour light, with a serene mood and rich textures.",top,236348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p225__seed_236348.png,14.501942,ok
p226,225,225,3,"Sam Altman and Jensen Huang sharing a meal, captured in watercolor with soft, flowing brushstrokes and delicate hues, the table set against a blurred, dreamy background with a serene mood and rich textures.",top,237348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p226__seed_237348.png,14.551674,ok
p227,226,226,3,"Two runners cross the finish line together in a neon, vaporwave-colored, digitally distorted scene with a retro-futuristic cityscape.",top,238348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p227__seed_238348.png,14.200265,ok
p228,227,227,3,"astronaut monkeys laughing, throwing bananas, digital art, vibrant color palette, high detail, clean lines, symmetrical composition, hyper-realistic, cinematic lighting, 8k resolution, soft golden hour light, rich textures, dynamic perspective",top,239348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p228__seed_239348.png,14.205402,ok
p229,228,228,3,"a pixel art of a little yellow hamster playing volleyball, blocky, retro, 8-bit",top,240348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p229__seed_240348.png,14.294934,ok
p230,229,229,3,"Uchiha Itachi, in a charming stop-motion animation, tenderly cares for his pet crows, offering them treats and gentle head pats, with a cute, softened expression, under the soft golden hour light, in the Naruto universe, with rich textures and a serene mood.",top,241348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p230__seed_241348.png,14.579864,ok
p231,230,230,3,"A boy holds a piece of wood while a girl paints it, illustrated in anime style with vibrant colors, exaggerated expressions, and a soft golden hour light, capturing the scene with dynamic perspective and rich textures.",top,242348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p231__seed_242348.png,14.346308,ok
p232,231,231,3,"In a vibrant anime scene, a dog hands an apple to a squirrel, their eyes wide with emotion, set against a lush, detailed forest background with exaggerated expressions, dynamic poses, and a soft golden hour light casting an ethereal glow.",top,243348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p232__seed_243348.png,14.430323,ok
p233,232,232,3,"Chinese man in a Lada, driving away from a chase, captured in fluid ink wash strokes with delicate splashes of vibrant color and subtle chiaroscuro shading, set against a dynamic perspective.",top,244348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p233__seed_244348.png,14.561166,ok
p234,233,233,3,"vector animation of rugged zeus, god of thunder, greek god, with white hair, masculine, mature, handsome, upper body, muscular, hairy chest, fantasy, intricate, elegant, highly detailed, digital art, smooth lines, sharp focus, ethereal glow, dynamic perspective, animation by gaston bussiere and craig mullins",top,245348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p234__seed_245348.png,14.197803,ok
p235,234,234,3,"two runners crossing the finish line together, neon glow, vibrant vaporwave colors, digital distortion, futuristic cityscape, retro-futuristic aesthetic, high resolution, dynamic perspective, energetic atmosphere",top,246348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p235__seed_246348.png,14.45561,ok
p236,235,235,3,"intricate neonpunk illustration of a businessman riding a neon-drenched dinosaur, cybernetic details, futuristic cityscape, glowing trails, high-tech textures, soft golden hour light, dynamic perspective, vibrant color palette, sharp focus, high resolution",top,247348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p236__seed_247348.png,14.197672,ok
p237,236,236,3,"A digital painting of a person reaching for a floating laptop, surrounded by swirling, vibrant colors and dreamy textures.",top,248348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p237__seed_248348.png,14.188489,ok
p238,237,237,3,"a neon-lit portrait of a statue of the Egyptian god Anubis, wearing aviator goggles, a white t-shirt, and a leather jacket, under the soft glow of a full moon with a neon halo, in the neon-drenched city of Los Angeles at night, with vibrant color palette and dynamic perspective.",top,249348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p238__seed_249348.png,14.410385,ok
p239,238,238,3,"Four glowing emerald glass bottles against a stormy sky, with dramatic shadows and swirling clouds.",top,250348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p239__seed_250348.png,14.189577,ok
p240,239,239,3,"A raccoon in formal attire, donning a top hat and holding a cane, grasps a garbage bag. Digital art with painterly brushstrokes, rich, layered colors, and a dramatic chiaroscuro lighting.",top,251348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p240__seed_251348.png,14.382548,ok
p241,240,240,3,"An anime-style sheltie face sticker, with vibrant, expressive eyes, playful whiskers, and charming details that capture the sheltie's lively spirit.",top,252348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p241__seed_252348.png,14.283317,ok
p242,241,241,3,"Cara Delevingne as Amazon Red Riding Hood, fantasy, highly detailed, sharp focus, photographic, Delta style, concept art, trending on ArtStation, digital painting, art by Artgerm, Greg Rutkowski, and Magali Villeneuve",top,253348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p242__seed_253348.png,14.475333,ok
p243,242,242,3,"Anthropomorphized black rabbit monk, portrait, 8-bit graphics, pixel art, Path of Exile, Diablo, Warhammer, retro game style, detailed pixels, vibrant colors, nostalgic feel",top,254348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p243__seed_254348.png,14.201595,ok
p244,243,243,3,"The Grim Reaper rides a horse through a pixelated, destroyed city at twilight. Vibrant, blocky colors and sharp lines in an 8-bit style.",top,255348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p244__seed_255348.png,14.468697,ok
p245,244,244,3,"a neon-lit wine bottle with a glowing candle stuck in its spout, set in a vaporwave dreamscape, with pastel hues and digital glitches",top,256348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p245__seed_256348.png,14.182714,ok
p246,245,245,3,"A blue semi-truck and trailer soar over motorcycles on metal ramps, in an anime style with bold colors and dynamic lines.",top,257348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p246__seed_257348.png,14.444151,ok
p247,246,246,3,"8-bit pixel art portrait of Jennifer Lawrence with symmetrical, intricate, high-contrast features, retro colors, StarCraft-inspired, by Ruan Jia, Mandy Jurgens, and Artgerm.",top,258348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p247__seed_258348.png,14.225982,ok
p248,247,247,3,"Five meerkats stand silhouetted against a vivid sunset, with warm, glowing light.",top,259348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p248__seed_259348.png,14.458828,ok
p249,248,248,3,"A neon-lit bird with electric blue, fiery red, and vibrant orange feathers, set against a cybernetic backdrop with a dramatic chiaroscuro lighting, high resolution, and sharp focus.",top,260348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p249__seed_260348.png,14.286599,ok
p250,249,249,3,"Elmo, in sleek anime style, stands on the moon's rugged surface, facing a blazing inferno, wearing a stylish fedora. Vibrant color palette, dynamic pose, dramatic chiaroscuro, high resolution.",top,261348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p250__seed_261348.png,15.24582,ok
p251,250,250,3,"A close-up portrait of a mystical, multicolored husky dog, its fur shimmering with ethereal hues, standing in a snow-laden fantasy landscape under soft golden hour light, surrounded by glowing crystals and mystical runes, with a serene mood and high resolution.",top,262348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p251__seed_262348.png,14.274451,ok
p252,251,251,3,"A digital illustration of an orange cartoon cat, playfully seated with a looping tail, on a light blue circular backdrop dotted with white stars. ""CUTRA CHARDLE"" text in bold black font, balanced below, adds a whimsical charm. Ethereal glow, vibrant color palette, high resolution, sharp focus.",top,263348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p252__seed_263348.png,14.182538,ok
p253,252,252,3,"An Australian shepherd with neon blue and pink fur, standing in a cyber urban landscape with glowing circuits.",top,264348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p253__seed_264348.png,14.20804,ok
p254,253,253,3,"An elephant wearing VR goggles plays a glowing synthesizer inside a geodesic dome, surrounded by planets and galaxies, illuminated by dramatic light.",top,265348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p254__seed_265348.png,14.476662,ok
p255,254,254,3,"A young badger sniffing a yellow rose near a tree, with a small waterfall behind.",top,266348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p255__seed_266348.png,14.200601,ok
p256,255,255,3,"A blue cow stands beside a tree with red leaves and yellow fruit in a field of white flowers, rendered in intricate manga style with detailed linework, vibrant, exaggerated colors, and a dynamic perspective.",top,267348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p256__seed_267348.png,14.444015,ok
p257,256,256,3,"Half-body portrait of a handsome red-haired elven prince in dragon scale armor, in the anime style of Studio Ghibli, with vibrant colors, intricate details, and a dreamy, ethereal atmosphere.",top,268348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p257__seed_268348.png,14.327566,ok
p258,257,257,3,"A 3D teddy bear in a motorcycle helmet and volumetric cape speeds through Rio de Janeiro, with the volumetric form of Dois Irmãos looming in the background.",top,269348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p258__seed_269348.png,14.495234,ok
p259,258,258,3,"In a fiery cave, a furry creature paddles a red canoe, the scene detailed and grand.",top,270348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p259__seed_270348.png,14.197316,ok
p260,259,259,3,"A pixelated green and pink cat, center stage, holds a chunky pineapple and a pixelated pink drink, bathed in soft golden hour light, with vibrant color palette and sharp focus.",top,271348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p260__seed_271348.png,14.456844,ok
p261,260,260,3,"Giant cow and big bee flying over neon-lit solarpunk village, lush nature with vibrant neon colors, intricate cybernetic details, cinematic concept art.",top,272348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p261__seed_272348.png,14.214651,ok
p262,261,261,3,"3D model of a stoic miniature schnauzer in a military uniform, black fur, white eyebrows, intricate details, dramatic lighting, centered, dark and smokey, smooth focus, inspired by Artgerm and Greg Rutkowski.",top,273348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p262__seed_273348.png,14.795208,ok
p263,262,262,3,"fantasy art portrait of a short curly orange-haired man, ethereal glow, intricate detailing, magical aura, enchanted forest background, soft golden hour light, vibrant color palette, high resolution, photorealistic, trending on artstation, behance, deviantart",top,274348,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_4thseed/chunk_0/images/p263__seed_274348.png,14.203385,ok
