prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status,clip_score,clip_model,hpsv2_score,hpsv2_version,imagereward_score,imagereward_model
p4302,4301,301,4,"iconic manga monster, fierce and majestic, with bold lines and dynamic poses, set in a futuristic cityscape, trending on artstation",bottom,4313349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4302__seed_4313349.png,14.370286,ok,33.29850006103516,ViT-B-32/laion2b_s34b_b79k,0.30029296875,v2.1,1.3420453071594238,ImageReward-v1.0
p4303,4302,302,4,"a highly detailed cinematic scene with a large, crisp blue square against a pristine white background, capturing the interplay of light and shadow with perfect clarity",bottom,4314349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4303__seed_4314349.png,14.383295,ok,37.45921325683594,ViT-B-32/laion2b_s34b_b79k,0.2427978515625,v2.1,0.8906484842300415,ImageReward-v1.0
p4304,4303,303,4,"diablo action game robot shaman, vibrant color palette, bold lines, dynamic composition, advertising illustration, high detail, cinematic lighting, 8k, hyper-realistic, octane render, unreal engine lumen, rule of thirds, sharp focus, dramatic chiaroscuro",bottom,4315349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4304__seed_4315349.png,14.370744,ok,37.72618103027344,ViT-B-32/laion2b_s34b_b79k,0.259765625,v2.1,0.4651724100112915,ImageReward-v1.0
p4305,4304,304,4,"A stunning digital artwork of a colossal levitating mountain island with cascading waterfalls, by Natasha Tan, featuring dramatic chiaroscuro lighting, intricate digital textures, and a serene mood.",bottom,4316349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4305__seed_4316349.png,14.566305,ok,32.99347686767578,ViT-B-32/laion2b_s34b_b79k,0.28662109375,v2.1,1.8402754068374634,ImageReward-v1.0
p4306,4305,305,4,"neonpunk scene of downtown Hamburg, Germany, with magenta highlights, 4K",bottom,4317349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4306__seed_4317349.png,14.362503,ok,34.068214416503906,ViT-B-32/laion2b_s34b_b79k,0.305419921875,v2.1,1.1999322175979614,ImageReward-v1.0
p4307,4306,306,4,"iconic manga poster: jerma wielding an axe, bold lines, vibrant color palette, 8k, photorealistic, dramatic chiaroscuro, dynamic perspective, trending on artstation",bottom,4318349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4307__seed_4318349.png,14.423674,ok,36.04500198364258,ViT-B-32/laion2b_s34b_b79k,0.312744140625,v2.1,1.481819987297058,ImageReward-v1.0
p4308,4307,307,4,"A manga-style illustration: a whimsical straw figure with a broom, surrounded by swirling leaves, set against a vibrant yellow backdrop.",bottom,4319349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4308__seed_4319349.png,14.343692,ok,38.65774154663086,ViT-B-32/laion2b_s34b_b79k,0.318359375,v2.1,1.8482179641723633,ImageReward-v1.0
p4309,4308,308,4,"dystopian nazi Berlin, Velvia photographic, vibrant colors, sharp details, futuristic, volumetric lighting, aerial view, symmetrical balance, high resolution, dramatic chiaroscuro",bottom,4320349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4309__seed_4320349.png,14.367098,ok,34.812477111816406,ViT-B-32/laion2b_s34b_b79k,0.2257080078125,v2.1,-1.1580219268798828,ImageReward-v1.0
p4310,4309,309,4,"A school of fish swimming in a vibrant coral reef, highly detailed anime style, Studio Ghibli aesthetics, trending on ArtStation",bottom,4321349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4310__seed_4321349.png,14.367205,ok,27.60418128967285,ViT-B-32/laion2b_s34b_b79k,0.251708984375,v2.1,0.10933692008256912,ImageReward-v1.0
p4311,4310,310,4,"Spaceship interior, ultra high-resolution, wide angle, studio lighting, crisp details, realistic textures",bottom,4322349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4311__seed_4322349.png,14.384224,ok,41.218387603759766,ViT-B-32/laion2b_s34b_b79k,0.264404296875,v2.1,0.512426495552063,ImageReward-v1.0
p4312,4311,311,4,"A cinematic, moody epic of a fiery planet: vibrant hues, brooding shadows, and enigmatic motion.",bottom,4323349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4312__seed_4323349.png,14.345723,ok,31.96164894104004,ViT-B-32/laion2b_s34b_b79k,0.2232666015625,v2.1,0.5120705962181091,ImageReward-v1.0
p4313,4312,312,4,"A candid shot of a golden goggle with jewel-toned accents, capturing asymmetric miniature scenes of nature and architecture in a bustling urban setting, with the goggle's reflections blending with the city lights in a high-resolution, photorealistic image with a dramatic chiaroscuro effect.",bottom,4324349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4313__seed_4324349.png,14.349207,ok,44.67246627807617,ViT-B-32/laion2b_s34b_b79k,0.3154296875,v2.1,0.739692211151123,ImageReward-v1.0
p4314,4313,313,4,"a deserted city, empty buildings overtaken by lush vegetation, post-apocalyptic, captured in a candid street photography style, high contrast, sharp details, 4K UHD, urban decay, vibrant yet desolate, camera view",bottom,4325349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4314__seed_4325349.png,14.371903,ok,31.720144271850582,ViT-B-32/laion2b_s34b_b79k,0.270751953125,v2.1,0.4656694531440735,ImageReward-v1.0
p4315,4314,314,4,"a vibrant concept art illustration featuring a colossal golden triangle hovering majestically above a lush green square and a bold red rectangle, with intricate details and dynamic shading",bottom,4326349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4315__seed_4326349.png,14.582067,ok,40.33168029785156,ViT-B-32/laion2b_s34b_b79k,0.1875,v2.1,-0.5596575140953064,ImageReward-v1.0
p4316,4315,315,4,"anthropomorphic sea monster | highly detailed 3D model, intricate textures, soft golden hour light, fine details, dynamic shadow play, hyper-realistic poster by greg rutkowski, diego gisbert llorens, magali villeneuve, artgerm, jeremy lipkin, rob rey",bottom,4327349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4316__seed_4327349.png,14.478495,ok,31.8349666595459,ViT-B-32/laion2b_s34b_b79k,0.32421875,v2.1,0.4752645492553711,ImageReward-v1.0
p4317,4316,316,4,"Pixel art of The Workshop space, The Impressionism Golden Era, by Rinko Kawauchi.",bottom,4328349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4317__seed_4328349.png,14.579333,ok,36.3098030090332,ViT-B-32/laion2b_s34b_b79k,0.318359375,v2.1,1.2667827606201172,ImageReward-v1.0
p4318,4317,317,4,"Stop motion animation of KitKat and Oreo pudding, with playful claymation characters and whimsical backgrounds, capturing the joy of dessert time.",bottom,4329349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4318__seed_4329349.png,14.365933,ok,28.77741432189941,ViT-B-32/laion2b_s34b_b79k,0.281494140625,v2.1,0.5969164967536926,ImageReward-v1.0
p4319,4318,318,4,"Grainy, detailed digital painting of a teenage Chuvash woman, with moody lighting.",bottom,4330349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4319__seed_4330349.png,14.601082,ok,35.241050720214844,ViT-B-32/laion2b_s34b_b79k,0.321533203125,v2.1,1.6847264766693115,ImageReward-v1.0
p4320,4319,319,4,"portrait of a cute cat, highly detailed digital art, ultra-realistic, 8k resolution, cinematic lighting, intricate fur texture, rich shadows and highlights, vibrant color palette, sharp focus, unreal engine 5, masterpiece",bottom,4331349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4320__seed_4331349.png,14.332099,ok,36.83860778808594,ViT-B-32/laion2b_s34b_b79k,0.337890625,v2.1,0.5148698091506958,ImageReward-v1.0
p4321,4320,320,4,"kpc chicken, cinematic moody portrait, elegant, intricate, digital painting, smooth gradients, sharp focus, deep shadows, dramatic chiaroscuro lighting, illustration, art by artgerm and greg rutkowski",bottom,4332349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4321__seed_4332349.png,14.326887,ok,34.061134338378906,ViT-B-32/laion2b_s34b_b79k,0.31640625,v2.1,1.4466899633407593,ImageReward-v1.0
p4322,4321,321,4,"Manga: cyberpunk city, neon lights, dynamic action, intense expressions, futuristic tech, vibrant colors, fast motion, detailed backgrounds.",bottom,4333349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4322__seed_4333349.png,14.396951,ok,41.63147735595703,ViT-B-32/laion2b_s34b_b79k,0.287353515625,v2.1,0.7255537509918213,ImageReward-v1.0
p4323,4322,322,4,"Majestic scorpion in anime style, monochrome background, detailed eyes with glowing irises, exaggerated features, vibrant shadows, dynamic pose, high resolution, sharp focus, dramatic chiaroscuro.",bottom,4334349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4323__seed_4334349.png,14.611116,ok,38.88872146606445,ViT-B-32/laion2b_s34b_b79k,0.21875,v2.1,-0.6645328998565674,ImageReward-v1.0
p4324,4323,323,4,"Cara Delevingne with machine parts seamlessly integrated into her face, elegant tubes and cables, intricate clockwork details, high fashion illustration, smooth lines, sharp focus, 8K, ethereal glow, vibrant color palette, inspired by Artgerm, Greg Rutkowski, and Alphonse Mucha",bottom,4335349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4324__seed_4335349.png,14.463442,ok,35.555171966552734,ViT-B-32/laion2b_s34b_b79k,0.328369140625,v2.1,0.41787368059158325,ImageReward-v1.0
p4325,4324,324,4,"Steampunk Bioshock portrait, manga style, with bold lines, vibrant colors, and dramatic shading.",bottom,4336349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4325__seed_4336349.png,14.348083,ok,36.24658203125,ViT-B-32/laion2b_s34b_b79k,0.328857421875,v2.1,-0.1008841022849083,ImageReward-v1.0
p4326,4325,325,4,"mixed man bear pig, anime style, vibrant color palette, dramatic chiaroscuro, intricate line work, deep shadows, exaggerated features, sharp contrasts, apocalyptic backdrop, 8k resolution, cinematic framing, digital illustration, DnD concept art",bottom,4337349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4326__seed_4337349.png,14.381902,ok,40.35592651367188,ViT-B-32/laion2b_s34b_b79k,0.296630859375,v2.1,0.3657475411891937,ImageReward-v1.0
p4327,4326,326,4,"a gemstone golem shambling through a crystalline cavern, fantasy painterly style, rich textures, luminous colors, intricate gem details, ethereal glow, dynamic perspective, high resolution, artwork by ross tran, artgerm",bottom,4338349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4327__seed_4338349.png,14.571597,ok,35.9020881652832,ViT-B-32/laion2b_s34b_b79k,0.31640625,v2.1,1.0261495113372803,ImageReward-v1.0
p4328,4327,327,4,"Highly detailed 3D model of a snowy valley, distant mountains, snowfall, inspired by Monster Hunter, Moebius, Greg Rutkowski, Zabrocki, Karlkka, Jayison Devadas, Phuoc Quan, trending on Artstation, 8K, ultra wide angle, zenith view, pincushion lens effect.",bottom,4339349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4328__seed_4339349.png,14.401757,ok,35.72456359863281,ViT-B-32/laion2b_s34b_b79k,0.2841796875,v2.1,1.0813747644424438,ImageReward-v1.0
p4329,4328,328,4,"Shodan, Wintermute, Neuromancer, HAL, evil AI, cutout animation, flat colors, bold outlines, minimalist, retro futurism.",bottom,4340349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4329__seed_4340349.png,14.628415,ok,31.47504997253418,ViT-B-32/laion2b_s34b_b79k,0.29052734375,v2.1,-0.17873404920101166,ImageReward-v1.0
p4330,4329,329,4,"Levi Ackerman, Attack on Titan, hyper-detailed, 8K realistic, photographic landscape, cinematic lighting, studio quality, crisp focus, vast scenic backdrop, frosty morning atmosphere, detailed textures, natural light, panoramic view",bottom,4341349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4330__seed_4341349.png,14.337973,ok,35.52044677734375,ViT-B-32/laion2b_s34b_b79k,0.27001953125,v2.1,0.24513447284698486,ImageReward-v1.0
p4331,4330,330,4,"Pixel art galaxy with neon stars and digital constellations, vibrant color palette, ethereal glow, high resolution, sharp focus, dynamic perspective",bottom,4342349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4331__seed_4342349.png,14.575681,ok,28.147924423217773,ViT-B-32/laion2b_s34b_b79k,0.272216796875,v2.1,0.24122026562690735,ImageReward-v1.0
p4332,4331,331,4,"iconic manga portrait of a terrifying mechanical predatory fractal species in a dark room, highly detailed, smooth gradients, sharp focus, dramatic chiaroscuro, vibrant color palette, in the style of iconic manga.",bottom,4343349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4332__seed_4343349.png,14.351682,ok,35.82097244262695,ViT-B-32/laion2b_s34b_b79k,0.268798828125,v2.1,1.052327036857605,ImageReward-v1.0
p4333,4332,332,4,"Manga trader, intense close-up, sharp lines, dynamic angles, dramatic shading.",bottom,4344349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4333__seed_4344349.png,14.596151,ok,29.19858741760254,ViT-B-32/laion2b_s34b_b79k,0.2359619140625,v2.1,-0.5686826109886169,ImageReward-v1.0
p4334,4333,333,4,"digital alien with big, luminous eyes, vibrant color palette, clean lines, starry background, minimalist design, high resolution, easy to color, digital art for kids, soft golden hour light, dynamic perspective",bottom,4345349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4334__seed_4345349.png,14.516025,ok,39.74211883544922,ViT-B-32/laion2b_s34b_b79k,0.33056640625,v2.1,1.6993962526321411,ImageReward-v1.0
p4335,4334,334,4,"Hexagon wheels swirl, vibrant rainbow bursts, animated behind the wave, inspired by Van Gogh, dynamic motion.",bottom,4346349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4335__seed_4346349.png,14.364813,ok,33.30308151245117,ViT-B-32/laion2b_s34b_b79k,0.33251953125,v2.1,1.4666709899902344,ImageReward-v1.0
p4336,4335,335,4,"highly detailed diesel punk portrait, captured in sharp, Delta photographic style, with intricate mechanical details, smooth, elegant lines, and a monochromatic scheme, by Cam Sykes.",bottom,4347349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4336__seed_4347349.png,14.345642,ok,35.55579376220703,ViT-B-32/laion2b_s34b_b79k,0.281494140625,v2.1,-0.47673219442367554,ImageReward-v1.0
p4337,4336,336,4,"a detailed manga-style banana, with intricate shading and fine linework, emphasizing the texture and form",bottom,4348349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4337__seed_4348349.png,14.658825,ok,33.425811767578125,ViT-B-32/laion2b_s34b_b79k,0.284423828125,v2.1,-0.23711048066616058,ImageReward-v1.0
p4338,4337,337,4,"anime-styled tree with vibrant colors, fluid lines, soft shading, Studio Ghibli vibe, Rebecca Guay-inspired artwork, dynamic perspective, ethereal glow, rich textures, high resolution",bottom,4349349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4338__seed_4349349.png,14.352498,ok,36.78481674194336,ViT-B-32/laion2b_s34b_b79k,0.3251953125,v2.1,0.1693018674850464,ImageReward-v1.0
p4339,4338,338,4,"Abandoned space-station, eerie evil eyes, digital matte painting, 4K, highly detailed, dramatic lighting, elegant, centered, artstation, concept art, artgerm, WLOP",bottom,4350349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4339__seed_4350349.png,14.574859,ok,34.66234588623047,ViT-B-32/laion2b_s34b_b79k,0.27197265625,v2.1,0.6219862699508667,ImageReward-v1.0
p4340,4339,339,4,"3D anthropomorphic bird fighter, dramatic lighting, dynamic pose",bottom,4351349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4340__seed_4351349.png,14.350518,ok,29.575708389282227,ViT-B-32/laion2b_s34b_b79k,0.282470703125,v2.1,0.3551694452762604,ImageReward-v1.0
p4341,4340,340,4,"3D render of predators vs terminators, highly detailed, centered, octane render, smooth, sharp focus, cinematic lighting, hyper-realistic, textured, intricate details, dynamic composition, high resolution, studio quality",bottom,4352349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4341__seed_4352349.png,14.893085,ok,35.73093032836914,ViT-B-32/laion2b_s34b_b79k,0.313232421875,v2.1,1.1221705675125122,ImageReward-v1.0
p4342,4341,341,4,"Neonpunk Singapore Pavilion at World Expo, high contrast, glowing neon lights, sleek futuristic design, cybernetic elements, dark urban atmosphere, soft golden hour light, intricate details, high resolution, sharp focus, digital painting, concept art, art by Wlop, Mars Ravelo, and Greg Rutkowski",bottom,4353349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4342__seed_4353349.png,14.662878,ok,28.9548397064209,ViT-B-32/laion2b_s34b_b79k,0.251953125,v2.1,0.38368546962738037,ImageReward-v1.0
p4343,4342,342,4,"high-energy manga of a menacing alien hovering in a dark cavern, with dynamic lines, bold shadows, and intense expressions, framed by a thin white border, detailed and action-packed, in the style of Masamune Shirow and CLAMP.",bottom,4354349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4343__seed_4354349.png,14.358465,ok,25.9488525390625,ViT-B-32/laion2b_s34b_b79k,0.2445068359375,v2.1,0.6785185933113098,ImageReward-v1.0
p4344,4343,343,4,"Whiteboard animation of knight's dawn, fantasy, clean lines, simple shapes, flat colors, minimalistic, ambient lighting. Art by Ilya Kuvshinov, Artgerm, Alphonse Mucha, and Greg Rutkowski.",bottom,4355349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4344__seed_4355349.png,14.605854,ok,31.228012084960938,ViT-B-32/laion2b_s34b_b79k,0.2176513671875,v2.1,0.240737184882164,ImageReward-v1.0
p4345,4344,344,4,"Manga horse, bold outlines, dramatic shading, dynamic pose, expressive features",bottom,4356349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4345__seed_4356349.png,14.373933,ok,32.75471496582031,ViT-B-32/laion2b_s34b_b79k,0.27392578125,v2.1,0.8486253619194031,ImageReward-v1.0
p4346,4345,345,4,"Digital illustration of a 1914 Mecha in the snow, Rozalski style, with intricate detailing, vibrant colors, and a soft golden hour light, trending on ArtStation, high resolution, sharp focus.",bottom,4357349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4346__seed_4357349.png,14.479898,ok,38.6576042175293,ViT-B-32/laion2b_s34b_b79k,0.299560546875,v2.1,0.0722966119647026,ImageReward-v1.0
p4347,4346,346,4,"distant view of medieval knight slicing a pirate in half, manga style, highly detailed, dynamic action, bold lines, vibrant colors, dramatic lighting, intricate backgrounds, front game card, dark and intense, by ruan jia and mandy jurgens and artgerm and wayne barlowe and greg rutkowski and zdislav beksinski",bottom,4358349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4347__seed_4358349.png,14.375281,ok,37.80815124511719,ViT-B-32/laion2b_s34b_b79k,0.283447265625,v2.1,0.5744225978851318,ImageReward-v1.0
p4348,4347,347,4,"desolation row, manga style, ultra wide angle, zenith view, pincushion lens effect, 8k, vibrant colors, dynamic shading, intricate linework, soft golden hour light, rich textures, dynamic perspective, high resolution, sharp focus",bottom,4359349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4348__seed_4359349.png,14.62351,ok,37.87590408325195,ViT-B-32/laion2b_s34b_b79k,0.28076171875,v2.1,0.4417417347431183,ImageReward-v1.0
p4349,4348,348,4,"cinematic squirrel with katana, lush forest, hyper-realistic, detailed face, dramatic chiaroscuro lighting, fine shading, vibrant color palette, high resolution, poster art by ilya kuvshinov, katsuhiro otomo, magali villeneuve, artgerm, jeremy lipkin, michael garmash, rob rey",bottom,4360349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4349__seed_4360349.png,14.358692,ok,42.29343795776367,ViT-B-32/laion2b_s34b_b79k,0.345947265625,v2.1,1.843440055847168,ImageReward-v1.0
p4350,4349,349,4,"A young sakura from Cardcaptor Sakura, cinematic grainy style, ultra-detailed, high-quality, vivid acid neon colors, 8k, 3D rendered in Octane, Unreal Engine 5, soft golden hour light, dynamic perspective, rich textures, vibrant color palette.",bottom,4361349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4350__seed_4361349.png,14.445588,ok,42.05172729492188,ViT-B-32/laion2b_s34b_b79k,0.30029296875,v2.1,1.4412492513656616,ImageReward-v1.0
p4351,4350,350,4,"Dark anime key visual, gradient background, intricate line patterns, moody atmosphere, deep shadows, vibrant highlights, detailed character silhouettes, subtle glow effects, dynamic composition",bottom,4362349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4351__seed_4362349.png,14.346113,ok,32.98517608642578,ViT-B-32/laion2b_s34b_b79k,0.267333984375,v2.1,0.32219552993774414,ImageReward-v1.0
p4352,4351,351,4,"Furred crocodile with a wolf's head, 3D model, illuminated by full moon, detailed, realistic, textured fur, sharp claws, reflective eyes.",bottom,4363349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4352__seed_4363349.png,14.516871,ok,38.055301666259766,ViT-B-32/laion2b_s34b_b79k,0.317138671875,v2.1,1.4513980150222778,ImageReward-v1.0
p4353,4352,352,4,"a bamboo ladder propped against an ancient oak tree, captured in sharp, high-contrast T-Max film, emphasizing intricate textures and detailed grain, with a dynamic perspective and soft golden hour light",bottom,4364349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4353__seed_4364349.png,14.36983,ok,41.85628128051758,ViT-B-32/laion2b_s34b_b79k,0.279296875,v2.1,-0.08851895481348038,ImageReward-v1.0
p4354,4353,353,4,"A man getting into a car, hyper-realistic 3D model, smooth surfaces, intricate details, high-resolution, cinematic lighting, modern aesthetic.",bottom,4365349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4354__seed_4365349.png,14.635484,ok,33.6077995300293,ViT-B-32/laion2b_s34b_b79k,0.283935546875,v2.1,0.729160726070404,ImageReward-v1.0
p4355,4354,354,4,"Art deco furniture, animated, Moebius style, vibrant colors, fluid motion, 8K.",bottom,4366349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4355__seed_4366349.png,14.353597,ok,36.31025314331055,ViT-B-32/laion2b_s34b_b79k,0.291748046875,v2.1,1.40751051902771,ImageReward-v1.0
p4356,4355,355,4,"Colleen Moore, 2.5 years old, bob haircut, anime-style portrait, dramatic lighting, large expressive eyes, vibrant colors, clean lines, flat shading, slight chibi style",bottom,4367349,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_5thseed/chunk_4/images/p4356__seed_4367349.png,14.430955,ok,34.255245208740234,ViT-B-32/laion2b_s34b_b79k,0.250244140625,v2.1,1.2452096939086914,ImageReward-v1.0
